date,home,away,market,bet,ev,price,result,stake,payout
2025-11-07T01:00:00Z,Dallas Stars,Anaheim Ducks,puckline,away_pl_+1.5,0.0377,-154.0,win,100.0,64.93506493506493
2025-11-07T03:00:00Z,Vegas Golden Knights,Tampa Bay Lightning,moneyline,home_ml,0.007,-118.0,loss,100.0,-100.0
2025-11-07T03:00:00Z,Vegas Golden Knights,Tampa Bay Lightning,totals,over,0.0172,-105.0,win,100.0,95.23809523809524
2025-11-07T03:00:00Z,Vegas Golden Knights,Tampa Bay Lightning,puckline,home_pl_-1.5,0.0649,210.0,loss,100.0,-100.0
2025-11-07T03:00:00Z,Los Angeles Kings,Florida Panthers,moneyline,home_ml,0.0459,-106.0,loss,100.0,-100.0
2025-11-07T03:00:00Z,Los Angeles Kings,Florida Panthers,totals,over,0.1078,109.0,win,100.0,109.0
2025-11-08T00:00:00Z,Detroit Red Wings,New York Rangers,moneyline,home_ml,0.1612,-119.0,loss,100.0,-100.0
2025-11-08T00:00:00Z,Detroit Red Wings,New York Rangers,totals,over,0.1187,-108.0,loss,100.0,-100.0
2025-11-08T00:00:00Z,Detroit Red Wings,New York Rangers,puckline,away_pl_+1.5,0.0233,-235.0,win,100.0,42.553191489361694
2025-11-08T00:00:00Z,New York Islanders,Minnesota Wild,moneyline,home_ml,0.094,-155.0,loss,100.0,-100.0
2025-11-08T00:00:00Z,New York Islanders,Minnesota Wild,totals,under,0.0725,110.0,loss,100.0,-100.0
2025-11-08T00:00:00Z,New York Islanders,Minnesota Wild,puckline,away_pl_+1.5,0.0916,-175.0,win,100.0,57.14285714285714
2025-11-08T02:00:00Z,Calgary Flames,Chicago Blackhawks,moneyline,away_ml,0.0133,140.0,win,100.0,140.0
2025-11-08T02:00:00Z,Calgary Flames,Chicago Blackhawks,totals,over,0.0759,-106.0,loss,100.0,-100.0
2025-11-08T03:00:00Z,San Jose Sharks,Winnipeg Jets,moneyline,away_ml,0.3312,-190.0,loss,100.0,-100.0
2025-11-08T17:30:00Z,New Jersey Devils,Pittsburgh Penguins,moneyline,away_ml,0.461,160.0,loss,100.0,-100.0
2025-11-08T17:30:00Z,New Jersey Devils,Pittsburgh Penguins,totals,under,0.0297,105.0,win,100.0,105.0
2025-11-08T17:30:00Z,New Jersey Devils,Pittsburgh Penguins,puckline,away_pl_+1.5,0.3031,-150.0,win,100.0,66.66666666666666
2025-11-08T18:00:00Z,Philadelphia Flyers,Ottawa Senators,totals,over,0.084,-102.0,loss,100.0,-100.0
2025-11-08T20:30:00Z,Nashville Predators,Dallas Stars,moneyline,away_ml,0.0735,-150.0,win,100.0,66.66666666666666
2025-11-08T20:30:00Z,Nashville Predators,Dallas Stars,totals,over,0.0747,102.0,win,100.0,102.0
2025-11-09T00:00:00Z,Toronto Maple Leafs,Boston Bruins,moneyline,away_ml,0.148,185.0,win,100.0,185.0
2025-11-09T00:00:00Z,Toronto Maple Leafs,Boston Bruins,puckline,away_pl_+1.5,0.2207,-137.0,win,100.0,72.99270072992701
2025-11-09T00:00:00Z,Montréal Canadiens,Utah Mammoth,moneyline,away_ml,0.2766,-118.0,loss,100.0,-100.0
2025-11-09T00:00:00Z,Tampa Bay Lightning,Washington Capitals,moneyline,away_ml,0.2509,130.0,loss,100.0,-100.0
2025-11-09T00:00:00Z,Tampa Bay Lightning,Washington Capitals,totals,over,0.0844,102.0,loss,100.0,-100.0
2025-11-09T00:00:00Z,Tampa Bay Lightning,Washington Capitals,puckline,away_pl_+1.5,0.0355,-190.0,win,100.0,52.63157894736841
2025-11-09T00:00:00Z,New York Rangers,New York Islanders,moneyline,away_ml,0.2675,140.0,win,100.0,140.0
2025-11-09T00:00:00Z,New York Rangers,New York Islanders,totals,over,0.1457,102.0,loss,100.0,-100.0
2025-11-09T00:00:00Z,New York Rangers,New York Islanders,puckline,away_pl_+1.5,0.0084,-170.0,win,100.0,58.82352941176472
2025-11-09T00:00:00Z,Carolina Hurricanes,Buffalo Sabres,moneyline,away_ml,0.384,210.0,loss,100.0,-100.0
2025-11-09T00:00:00Z,Carolina Hurricanes,Buffalo Sabres,puckline,away_pl_+1.5,0.1321,-110.0,loss,100.0,-100.0
2025-11-09T00:00:00Z,St. Louis Blues,Seattle Kraken,moneyline,home_ml,0.0575,-155.0,loss,100.0,-100.0
2025-11-09T00:00:00Z,St. Louis Blues,Seattle Kraken,totals,over,0.06,102.0,win,100.0,102.0
2025-11-09T00:00:00Z,St. Louis Blues,Seattle Kraken,puckline,away_pl_+1.5,0.1377,-170.0,win,100.0,58.82352941176472
2025-11-09T03:00:00Z,Edmonton Oilers,Colorado Avalanche,moneyline,home_ml,0.5538,110.0,loss,100.0,-100.0
2025-11-09T03:00:00Z,Vancouver Canucks,Columbus Blue Jackets,moneyline,home_ml,0.2433,-110.0,win,100.0,90.90909090909092
2025-11-09T03:00:00Z,Vancouver Canucks,Columbus Blue Jackets,totals,under,0.0076,100.0,loss,100.0,-100.0
2025-11-09T03:00:00Z,Vancouver Canucks,Columbus Blue Jackets,puckline,home_pl_-1.5,0.0881,220.0,loss,100.0,-100.0
2025-11-09T03:00:00Z,Vegas Golden Knights,Anaheim Ducks,totals,under,0.0982,120.0,loss,100.0,-100.0
2025-11-09T03:00:00Z,Vegas Golden Knights,Anaheim Ducks,puckline,away_pl_+1.5,0.0826,-125.0,win,100.0,80.0
2025-11-09T03:00:00Z,San Jose Sharks,Florida Panthers,moneyline,home_ml,0.2079,222.0,win,100.0,222.00000000000003
2025-11-09T18:00:00Z,Detroit Red Wings,Chicago Blackhawks,moneyline,home_ml,0.0061,-180.0,loss,100.0,-100.0
2025-11-09T18:00:00Z,Detroit Red Wings,Chicago Blackhawks,totals,over,0.0549,-115.0,loss,100.0,-100.0
2025-11-09T19:00:00Z,Pittsburgh Penguins,Los Angeles Kings,moneyline,home_ml,0.6622,148.0,loss,100.0,-100.0
2025-11-09T19:00:00Z,Pittsburgh Penguins,Los Angeles Kings,totals,over,0.0286,-110.0,loss,100.0,-100.0
2025-11-10T00:00:00Z,Toronto Maple Leafs,Carolina Hurricanes,moneyline,home_ml,0.3481,116.0,loss,100.0,-100.0
2025-11-10T00:00:00Z,Ottawa Senators,Utah Mammoth,moneyline,home_ml,0.3786,100.0,win,100.0,100.0
2025-11-10T00:00:00Z,Dallas Stars,Seattle Kraken,moneyline,away_ml,0.2246,185.0,loss,100.0,-100.0
2025-11-10T00:00:00Z,Dallas Stars,Seattle Kraken,totals,over,0.015,-103.0,loss,100.0,-100.0
2025-11-10T00:00:00Z,Dallas Stars,Seattle Kraken,puckline,away_pl_+1.5,0.1536,-143.0,win,100.0,69.93006993006992
2025-11-10T01:00:00Z,Minnesota Wild,Calgary Flames,moneyline,home_ml,0.0559,-142.0,win,100.0,70.4225352112676
2025-11-10T01:00:00Z,Minnesota Wild,Calgary Flames,totals,over,0.0106,105.0,loss,100.0,-100.0
2025-11-10T01:00:00Z,Minnesota Wild,Calgary Flames,puckline,away_pl_+1.5,0.1237,-185.0,loss,100.0,-100.0
2025-11-10T03:00:00Z,Vancouver Canucks,Colorado Avalanche,moneyline,home_ml,0.4483,185.0,loss,100.0,-100.0
2025-11-10T03:00:00Z,Vancouver Canucks,Colorado Avalanche,totals,under,0.0013,102.0,loss,100.0,-100.0
2025-11-10T03:00:00Z,Anaheim Ducks,Winnipeg Jets,moneyline,home_ml,0.1077,116.0,win,100.0,116.0
2025-11-11T00:00:00Z,New Jersey Devils,New York Islanders,moneyline,home_ml,0.1092,-135.0,loss,100.0,-100.0
2025-11-11T00:00:00Z,New Jersey Devils,New York Islanders,totals,over,0.022,-115.0,loss,100.0,-100.0
2025-11-11T00:00:00Z,New Jersey Devils,New York Islanders,puckline,away_pl_+1.5,0.0891,-195.0,win,100.0,51.28205128205128
2025-11-11T00:00:00Z,New York Rangers,Nashville Predators,moneyline,away_ml,0.1402,168.0,loss,100.0,-100.0
2025-11-11T00:00:00Z,New York Rangers,Nashville Predators,totals,over,0.1699,-110.0,win,100.0,90.90909090909092
2025-11-11T01:30:00Z,Edmonton Oilers,Columbus Blue Jackets,moneyline,home_ml,0.0674,-170.0,win,100.0,58.82352941176472
2025-11-11T01:30:00Z,Edmonton Oilers,Columbus Blue Jackets,totals,under,0.0874,100.0,loss,100.0,-100.0
2025-11-11T01:30:00Z,Edmonton Oilers,Columbus Blue Jackets,puckline,away_pl_+1.5,0.0726,-150.0,win,100.0,66.66666666666666
2025-11-11T03:00:00Z,Vegas Golden Knights,Florida Panthers,moneyline,home_ml,0.118,-125.0,loss,100.0,-100.0
2025-11-11T03:00:00Z,Vegas Golden Knights,Florida Panthers,puckline,away_pl_+1.5,0.0406,-215.0,win,100.0,46.51162790697674
2025-11-12T00:00:00Z,Boston Bruins,Toronto Maple Leafs,moneyline,home_ml,0.2846,118.0,win,100.0,117.99999999999996
2025-11-12T00:00:00Z,Boston Bruins,Toronto Maple Leafs,totals,under,0.0082,105.0,loss,100.0,-100.0
2025-11-12T00:00:00Z,Montréal Canadiens,Los Angeles Kings,moneyline,home_ml,0.3338,105.0,loss,100.0,-100.0
2025-11-12T00:00:00Z,Montréal Canadiens,Los Angeles Kings,totals,over,0.0753,-115.0,win,100.0,86.95652173913042
2025-11-12T00:00:00Z,Montréal Canadiens,Los Angeles Kings,puckline,away_pl_+1.5,0.0943,-275.0,win,100.0,36.36363636363637
2025-11-12T00:00:00Z,Ottawa Senators,Dallas Stars,moneyline,home_ml,0.3231,-120.0,loss,100.0,-100.0
2025-11-12T00:00:00Z,Ottawa Senators,Dallas Stars,totals,over,0.141,-108.0,loss,100.0,-100.0
2025-11-12T00:00:00Z,Ottawa Senators,Dallas Stars,puckline,home_pl_-1.5,0.0534,220.0,loss,100.0,-100.0
2025-11-12T00:00:00Z,Carolina Hurricanes,Washington Capitals,moneyline,home_ml,0.1144,-143.0,loss,100.0,-100.0
2025-11-12T00:00:00Z,Carolina Hurricanes,Washington Capitals,puckline,home_pl_-1.5,0.0078,168.0,loss,100.0,-100.0
2025-11-12T01:00:00Z,St. Louis Blues,Calgary Flames,moneyline,away_ml,0.0087,125.0,loss,100.0,-100.0
2025-11-12T01:00:00Z,St. Louis Blues,Calgary Flames,totals,over,0.1016,-113.0,loss,100.0,-100.0
2025-11-12T01:00:00Z,St. Louis Blues,Calgary Flames,puckline,away_pl_+1.5,0.1156,-205.0,win,100.0,48.78048780487805
2025-11-12T01:00:00Z,Minnesota Wild,San Jose Sharks,puckline,away_pl_+1.5,0.2276,-142.0,win,100.0,70.4225352112676
2025-11-12T02:30:00Z,Colorado Avalanche,Anaheim Ducks,moneyline,away_ml,0.0032,216.0,loss,100.0,-100.0
2025-11-12T02:30:00Z,Colorado Avalanche,Anaheim Ducks,totals,under,0.0625,135.0,win,100.0,135.0
2025-11-12T03:00:00Z,Vancouver Canucks,Winnipeg Jets,moneyline,away_ml,0.3629,-120.0,win,100.0,83.33333333333334
2025-11-12T03:00:00Z,Vancouver Canucks,Winnipeg Jets,totals,over,0.0138,-101.0,win,100.0,99.009900990099
2025-11-12T03:00:00Z,Seattle Kraken,Columbus Blue Jackets,moneyline,away_ml,0.0704,106.0,win,100.0,106.0
2025-11-12T03:00:00Z,Seattle Kraken,Columbus Blue Jackets,puckline,away_pl_+1.5,0.0058,-225.0,win,100.0,44.44444444444444
2025-11-13T00:00:00Z,Tampa Bay Lightning,New York Rangers,totals,over,0.1207,-110.0,win,100.0,90.90909090909092
2025-11-13T00:00:00Z,Tampa Bay Lightning,New York Rangers,puckline,away_pl_+1.5,0.032,-225.0,win,100.0,44.44444444444444
2025-11-13T00:30:00Z,Philadelphia Flyers,Edmonton Oilers,moneyline,away_ml,0.1253,-115.0,win,100.0,86.95652173913042
2025-11-13T00:30:00Z,Philadelphia Flyers,Edmonton Oilers,totals,over,0.0745,-106.0,loss,100.0,-100.0
2025-11-13T02:00:00Z,Utah Mammoth,Buffalo Sabres,moneyline,away_ml,0.095,180.0,loss,100.0,-100.0
2025-11-13T02:00:00Z,Utah Mammoth,Buffalo Sabres,totals,under,0.0254,-105.0,loss,100.0,-100.0
2025-11-13T02:00:00Z,Utah Mammoth,Buffalo Sabres,puckline,away_pl_+1.5,0.2117,-143.0,loss,100.0,-100.0
2025-11-13T02:30:00Z,Chicago Blackhawks,New Jersey Devils,moneyline,away_ml,0.0295,-142.0,win,100.0,70.4225352112676
2025-11-13T02:30:00Z,Chicago Blackhawks,New Jersey Devils,totals,over,0.0083,-105.0,win,100.0,95.23809523809524
2025-11-14T00:00:00Z,Toronto Maple Leafs,Los Angeles Kings,moneyline,home_ml,0.0184,120.0,loss,100.0,-100.0
2025-11-14T00:00:00Z,Toronto Maple Leafs,Los Angeles Kings,totals,over,0.103,-101.0,win,100.0,99.009900990099
2025-11-14T00:00:00Z,Montréal Canadiens,Dallas Stars,moneyline,away_ml,0.4078,105.0,win,100.0,105.0
2025-11-14T00:00:00Z,Montréal Canadiens,Dallas Stars,totals,over,0.1468,104.0,win,100.0,104.0
2025-11-14T00:00:00Z,Montréal Canadiens,Dallas Stars,puckline,away_pl_+1.5,0.0735,-250.0,win,100.0,39.99999999999999
2025-11-14T00:00:00Z,Ottawa Senators,Boston Bruins,moneyline,away_ml,0.3206,138.0,loss,100.0,-100.0
2025-11-14T00:00:00Z,Ottawa Senators,Boston Bruins,totals,over,0.0684,108.0,win,100.0,108.0
2025-11-14T00:00:00Z,Ottawa Senators,Boston Bruins,puckline,away_pl_+1.5,0.0287,-175.0,loss,100.0,-100.0
2025-11-14T00:00:00Z,Detroit Red Wings,Anaheim Ducks,moneyline,away_ml,0.354,115.0,loss,100.0,-100.0
2025-11-14T00:00:00Z,Florida Panthers,Washington Capitals,totals,over,0.0367,112.0,win,100.0,112.0
2025-11-14T00:30:00Z,Columbus Blue Jackets,Edmonton Oilers,moneyline,home_ml,0.0289,-128.0,win,100.0,78.125
2025-11-14T02:00:00Z,Colorado Avalanche,Buffalo Sabres,moneyline,away_ml,0.6826,335.0,loss,100.0,-100.0
2025-11-14T02:00:00Z,Colorado Avalanche,Buffalo Sabres,puckline,away_pl_+1.5,0.3004,143.0,loss,100.0,-100.0
2025-11-14T02:00:00Z,Calgary Flames,San Jose Sharks,moneyline,away_ml,0.2608,144.0,loss,100.0,-100.0
2025-11-14T02:00:00Z,Calgary Flames,San Jose Sharks,totals,over,0.0285,-101.0,loss,100.0,-100.0
2025-11-14T02:00:00Z,Calgary Flames,San Jose Sharks,puckline,away_pl_+1.5,0.0539,-175.0,loss,100.0,-100.0
2025-11-14T03:00:00Z,Vegas Golden Knights,New York Islanders,moneyline,away_ml,0.3513,170.0,win,100.0,170.00000000000003
2025-11-14T03:00:00Z,Vegas Golden Knights,New York Islanders,puckline,away_pl_+1.5,0.0427,-150.0,win,100.0,66.66666666666666
2025-11-14T03:00:00Z,Seattle Kraken,Winnipeg Jets,moneyline,away_ml,0.3245,-147.0,loss,100.0,-100.0
2025-11-14T03:00:00Z,Seattle Kraken,Winnipeg Jets,totals,over,0.0883,-115.0,win,100.0,86.95652173913042
2025-11-14T19:00:00Z,Nashville Predators,Pittsburgh Penguins,moneyline,home_ml,0.0835,115.0,win,100.0,115.0
2025-11-14T19:00:00Z,Nashville Predators,Pittsburgh Penguins,totals,under,0.0401,-120.0,win,100.0,83.33333333333334
2025-11-14T19:00:00Z,Nashville Predators,Pittsburgh Penguins,puckline,away_pl_+1.5,0.5959,,win,100.0,0.0
2025-11-15T00:00:00Z,Carolina Hurricanes,Vancouver Canucks,moneyline,away_ml,0.0688,250.0,loss,100.0,-100.0
2025-11-15T00:00:00Z,Carolina Hurricanes,Vancouver Canucks,puckline,away_pl_+1.5,0.1815,105.0,win,100.0,105.0
2025-11-15T01:00:00Z,St. Louis Blues,Philadelphia Flyers,moneyline,home_ml,0.3141,-131.0,loss,100.0,-100.0
2025-11-15T01:00:00Z,St. Louis Blues,Philadelphia Flyers,totals,over,0.1942,-105.0,win,100.0,95.23809523809524
2025-11-15T01:00:00Z,St. Louis Blues,Philadelphia Flyers,puckline,away_pl_+1.5,0.0644,-220.0,win,100.0,45.45454545454546
2025-11-15T02:00:00Z,Utah Mammoth,New York Islanders,moneyline,home_ml,0.1283,-210.0,loss,100.0,-100.0
2025-11-15T02:00:00Z,Utah Mammoth,New York Islanders,totals,under,0.0252,100.0,win,100.0,100.0
2025-11-15T02:00:00Z,Utah Mammoth,New York Islanders,puckline,away_pl_+1.5,0.2956,-130.0,win,100.0,76.92307692307692
2025-11-15T22:00:00Z,Florida Panthers,Tampa Bay Lightning,moneyline,home_ml,0.3324,-139.0,loss,100.0,-100.0
2025-11-15T22:00:00Z,Florida Panthers,Tampa Bay Lightning,totals,over,0.0828,104.0,loss,100.0,-100.0
2025-11-15T22:00:00Z,Florida Panthers,Tampa Bay Lightning,puckline,home_pl_-1.5,0.1465,185.0,loss,100.0,-100.0
2025-11-15T23:00:00Z,Minnesota Wild,Anaheim Ducks,moneyline,away_ml,0.2718,110.0,loss,100.0,-100.0
2025-11-15T23:00:00Z,Minnesota Wild,Anaheim Ducks,totals,under,0.0449,118.0,win,100.0,117.99999999999996
2025-11-15T23:00:00Z,Minnesota Wild,Anaheim Ducks,puckline,away_pl_+1.5,0.0159,-220.0,loss,100.0,-100.0
2025-11-16T00:00:00Z,Montréal Canadiens,Boston Bruins,moneyline,home_ml,0.0722,-150.0,loss,100.0,-100.0
2025-11-16T00:00:00Z,Montréal Canadiens,Boston Bruins,puckline,away_pl_+1.5,0.2306,-180.0,win,100.0,55.55555555555556
2025-11-16T00:00:00Z,Ottawa Senators,Los Angeles Kings,moneyline,home_ml,0.431,-108.0,loss,100.0,-100.0
2025-11-16T00:00:00Z,Ottawa Senators,Los Angeles Kings,totals,over,0.1973,-106.0,loss,100.0,-100.0
2025-11-16T00:00:00Z,Ottawa Senators,Los Angeles Kings,puckline,home_pl_-1.5,0.061,230.0,loss,100.0,-100.0
2025-11-16T00:00:00Z,Detroit Red Wings,Buffalo Sabres,moneyline,home_ml,0.2157,-160.0,loss,100.0,-100.0
2025-11-16T00:00:00Z,Detroit Red Wings,Buffalo Sabres,puckline,away_pl_+1.5,0.0853,-160.0,win,100.0,62.5
2025-11-16T00:00:00Z,Washington Capitals,New Jersey Devils,moneyline,home_ml,0.1963,-142.0,loss,100.0,-100.0
2025-11-16T00:00:00Z,Washington Capitals,New Jersey Devils,totals,over,0.1337,-115.0,loss,100.0,-100.0
2025-11-16T00:00:00Z,Washington Capitals,New Jersey Devils,puckline,away_pl_+1.5,0.1554,-186.0,win,100.0,53.76344086021505
2025-11-16T00:00:00Z,Carolina Hurricanes,Edmonton Oilers,moneyline,home_ml,0.3857,-119.0,loss,100.0,-100.0
2025-11-16T00:00:00Z,Carolina Hurricanes,Edmonton Oilers,puckline,home_pl_-1.5,0.1684,204.0,loss,100.0,-100.0
2025-11-16T00:00:00Z,Columbus Blue Jackets,New York Rangers,moneyline,home_ml,0.2305,105.0,loss,100.0,-100.0
2025-11-16T00:00:00Z,Columbus Blue Jackets,New York Rangers,totals,over,0.041,-115.0,loss,100.0,-100.0
2025-11-16T00:00:00Z,Chicago Blackhawks,Toronto Maple Leafs,moneyline,away_ml,0.4568,-118.0,loss,100.0,-100.0
2025-11-16T01:00:00Z,St. Louis Blues,Vegas Golden Knights,moneyline,away_ml,0.199,-150.0,win,100.0,66.66666666666666
2025-11-16T01:00:00Z,St. Louis Blues,Vegas Golden Knights,totals,over,0.044,-105.0,loss,100.0,-100.0
2025-11-16T01:00:00Z,Dallas Stars,Philadelphia Flyers,moneyline,away_ml,0.2849,175.0,loss,100.0,-100.0
2025-11-16T01:00:00Z,Dallas Stars,Philadelphia Flyers,totals,over,0.1276,-102.0,win,100.0,98.03921568627452
2025-11-16T01:00:00Z,Dallas Stars,Philadelphia Flyers,puckline,away_pl_+1.5,0.1065,-140.0,loss,100.0,-100.0
2025-11-16T03:00:00Z,Calgary Flames,Winnipeg Jets,moneyline,home_ml,0.2857,117.0,loss,100.0,-100.0
2025-11-16T03:00:00Z,Calgary Flames,Winnipeg Jets,totals,over,0.1259,-117.0,win,100.0,85.47008547008548
2025-11-16T03:00:00Z,Seattle Kraken,San Jose Sharks,moneyline,home_ml,0.1074,-140.0,win,100.0,71.42857142857144
2025-11-16T03:00:00Z,Seattle Kraken,San Jose Sharks,totals,over,0.1255,-114.0,loss,100.0,-100.0
2025-11-16T14:00:00Z,Pittsburgh Penguins,Nashville Predators,moneyline,away_ml,10.2022,115.0,loss,100.0,-100.0
2025-11-16T14:00:00Z,Pittsburgh Penguins,Nashville Predators,totals,over,0.3795,-112.0,loss,100.0,-100.0
2025-11-16T22:00:00Z,Tampa Bay Lightning,Vancouver Canucks,moneyline,away_ml,0.3135,136.0,win,100.0,136.00000000000003
2025-11-16T22:00:00Z,Tampa Bay Lightning,Vancouver Canucks,puckline,away_pl_+1.5,0.0633,-170.0,win,100.0,58.82352941176472
2025-11-16T23:00:00Z,Minnesota Wild,Vegas Golden Knights,moneyline,home_ml,0.4651,112.0,win,100.0,112.0
2025-11-17T00:00:00Z,New York Rangers,Detroit Red Wings,moneyline,away_ml,0.1816,120.0,win,100.0,120.0
2025-11-17T00:00:00Z,New York Rangers,Detroit Red Wings,puckline,away_pl_+1.5,0.0812,-200.0,win,100.0,50.0
2025-11-17T02:00:00Z,Colorado Avalanche,New York Islanders,totals,over,0.0068,-108.0,loss,100.0,-100.0
2025-11-17T02:00:00Z,Colorado Avalanche,New York Islanders,puckline,away_pl_+1.5,0.1767,-110.0,loss,100.0,-100.0
2025-11-18T00:00:00Z,Boston Bruins,Carolina Hurricanes,moneyline,home_ml,0.448,179.0,loss,100.0,-100.0
2025-11-18T00:00:00Z,Boston Bruins,Carolina Hurricanes,totals,under,0.0669,105.0,win,100.0,105.0
2025-11-18T00:00:00Z,Buffalo Sabres,Edmonton Oilers,moneyline,away_ml,0.0278,-145.0,loss,100.0,-100.0
2025-11-18T00:00:00Z,Buffalo Sabres,Edmonton Oilers,totals,under,0.2114,100.0,win,100.0,100.0
2025-11-18T00:00:00Z,Florida Panthers,Vancouver Canucks,moneyline,away_ml,0.9353,235.0,loss,100.0,-100.0
2025-11-18T00:00:00Z,Florida Panthers,Vancouver Canucks,totals,under,0.0797,-112.0,loss,100.0,-100.0
2025-11-18T00:00:00Z,Florida Panthers,Vancouver Canucks,puckline,away_pl_+1.5,0.2763,-104.0,loss,100.0,-100.0
2025-11-18T00:00:00Z,Washington Capitals,Los Angeles Kings,moneyline,away_ml,0.0539,105.0,loss,100.0,-100.0
2025-11-18T00:00:00Z,Washington Capitals,Los Angeles Kings,totals,over,0.1754,-109.0,loss,100.0,-100.0
2025-11-18T00:00:00Z,Washington Capitals,Los Angeles Kings,puckline,away_pl_+1.5,0.0909,-245.0,win,100.0,40.81632653061224
2025-11-18T00:30:00Z,Columbus Blue Jackets,Montréal Canadiens,moneyline,away_ml,0.0796,117.0,loss,100.0,-100.0
2025-11-18T03:00:00Z,Anaheim Ducks,Utah Mammoth,moneyline,home_ml,0.092,110.0,win,100.0,110.0
2025-11-18T03:00:00Z,Anaheim Ducks,Utah Mammoth,totals,under,0.1263,-105.0,win,100.0,95.23809523809524
2025-11-18T03:00:00Z,Anaheim Ducks,Utah Mammoth,puckline,away_pl_+1.5,0.55,,win,100.0,0.0
2025-11-19T00:00:00Z,Toronto Maple Leafs,St. Louis Blues,moneyline,home_ml,0.2398,-102.0,win,100.0,98.03921568627452
2025-11-19T00:00:00Z,Toronto Maple Leafs,St. Louis Blues,totals,over,0.1577,-105.0,loss,100.0,-100.0
2025-11-19T00:00:00Z,Toronto Maple Leafs,St. Louis Blues,puckline,away_pl_+1.5,0.1252,-267.0,win,100.0,37.45318352059925
2025-11-19T00:00:00Z,Detroit Red Wings,Seattle Kraken,moneyline,home_ml,0.0794,-156.0,win,100.0,64.1025641025641
2025-11-19T00:00:00Z,Detroit Red Wings,Seattle Kraken,totals,over,0.1768,-111.0,win,100.0,90.0900900900901
2025-11-19T00:00:00Z,Detroit Red Wings,Seattle Kraken,puckline,away_pl_+1.5,0.0348,-175.0,loss,100.0,-100.0
2025-11-19T00:00:00Z,Tampa Bay Lightning,New Jersey Devils,moneyline,home_ml,0.0894,-155.0,win,100.0,64.51612903225805
2025-11-19T00:00:00Z,Tampa Bay Lightning,New Jersey Devils,totals,over,0.1523,-106.0,win,100.0,94.33962264150944
2025-11-19T01:00:00Z,Dallas Stars,New York Islanders,moneyline,home_ml,0.2505,-174.0,loss,100.0,-100.0
2025-11-19T01:00:00Z,Dallas Stars,New York Islanders,totals,under,0.0327,110.0,win,100.0,110.0
2025-11-19T01:00:00Z,Dallas Stars,New York Islanders,puckline,away_pl_+1.5,0.0325,-160.0,win,100.0,62.5
2025-11-19T01:00:00Z,Winnipeg Jets,Columbus Blue Jackets,moneyline,home_ml,0.2468,-164.0,win,100.0,60.97560975609757
2025-11-19T01:00:00Z,Winnipeg Jets,Columbus Blue Jackets,totals,under,0.051,105.0,loss,100.0,-100.0
2025-11-19T01:30:00Z,Chicago Blackhawks,Calgary Flames,moneyline,home_ml,0.1245,109.0,win,100.0,109.0
2025-11-19T01:30:00Z,Chicago Blackhawks,Calgary Flames,totals,over,0.1657,105.0,win,100.0,105.0
2025-11-19T03:00:00Z,Vegas Golden Knights,New York Rangers,moneyline,home_ml,0.1739,-130.0,win,100.0,76.92307692307692
2025-11-19T03:00:00Z,Vegas Golden Knights,New York Rangers,totals,over,0.0272,109.0,loss,100.0,-100.0
2025-11-19T03:00:00Z,Vegas Golden Knights,New York Rangers,puckline,away_pl_+1.5,0.0839,-210.0,win,100.0,47.61904761904763
2025-11-19T03:00:00Z,San Jose Sharks,Utah Mammoth,totals,under,0.0986,110.0,win,100.0,110.0
2025-11-20T00:00:00Z,Washington Capitals,Edmonton Oilers,moneyline,home_ml,0.4354,-118.0,win,100.0,84.7457627118644
2025-11-20T00:00:00Z,Washington Capitals,Edmonton Oilers,totals,under,0.0641,100.0,loss,100.0,-100.0
2025-11-20T00:00:00Z,Washington Capitals,Edmonton Oilers,puckline,away_pl_+1.5,0.0299,-240.0,loss,100.0,-100.0
2025-11-20T00:30:00Z,Buffalo Sabres,Calgary Flames,moneyline,home_ml,0.2897,-150.0,loss,100.0,-100.0
2025-11-20T00:30:00Z,Buffalo Sabres,Calgary Flames,puckline,away_pl_+1.5,0.0493,-180.0,win,100.0,55.55555555555556
2025-11-20T02:30:00Z,Minnesota Wild,Carolina Hurricanes,moneyline,home_ml,0.6926,155.0,win,100.0,154.99999999999997
2025-11-20T02:30:00Z,Minnesota Wild,Carolina Hurricanes,totals,under,0.0713,105.0,loss,100.0,-100.0
2025-11-20T03:00:00Z,Anaheim Ducks,Boston Bruins,moneyline,away_ml,0.1534,155.0,loss,100.0,-100.0
2025-11-20T03:00:00Z,Anaheim Ducks,Boston Bruins,totals,under,0.1474,-115.0,loss,100.0,-100.0
2025-11-20T03:00:00Z,Anaheim Ducks,Boston Bruins,puckline,away_pl_+1.5,0.294,-160.0,win,100.0,62.5
2025-11-21T00:00:00Z,Toronto Maple Leafs,Columbus Blue Jackets,moneyline,home_ml,0.1185,100.0,loss,100.0,-100.0
2025-11-21T00:00:00Z,Toronto Maple Leafs,Columbus Blue Jackets,totals,under,0.0498,-103.0,win,100.0,97.0873786407767
2025-11-21T00:00:00Z,Montréal Canadiens,Washington Capitals,moneyline,away_ml,0.612,115.0,win,100.0,115.0
2025-11-21T00:00:00Z,Montréal Canadiens,Washington Capitals,totals,under,0.0874,-105.0,loss,100.0,-100.0
2025-11-21T00:00:00Z,Montréal Canadiens,Washington Capitals,puckline,away_pl_+1.5,0.1533,-215.0,win,100.0,46.51162790697674
