team,player_id_a,player_id_b,co_toi_ev
MTL,8476981,8480074,10.9875
NJD,8479395,8475455,15.725
NJD,8476462,8482684,15.725
NJD,8480192,8483495,15.725
NJD,8475760,8479407,10.125
NJD,8475760,8477015,10.125
NJD,8479407,8477015,10.125
NJD,8481032,8474149,10.125
NJD,8481032,8479996,10.125
NJD,8474149,8479996,10.125
NJD,8481721,8480002,10.125
NJD,8481721,8481559,10.125
NJD,8480002,8481559,10.125
NJD,8479772,8478414,10.125
NJD,8479772,8482110,10.125
NJD,8478414,8482110,10.125
NSH,8482111,8479980,15.725
NSH,8474600,8480246,15.725
NSH,8476869,8482482,15.725
NSH,8482146,8484494,10.125
NSH,8482146,8476887,10.125
NSH,8484494,8476887,10.125
NSH,8475287,8479370,10.125
NSH,8475287,8476539,10.125
NSH,8479370,8476539,10.125
NSH,8475158,8474564,10.125
NSH,8475158,8482768,10.125
NSH,8474564,8482768,10.125
NSH,8482103,8484241,10.125
NYI,8480871,8477950,15.725
NYI,8476429,8476917,15.725
NYI,8477506,8481014,15.725
NYI,8478445,8475231,10.125
NYI,8478445,8477407,10.125
NYI,8475231,8477407,10.125
NYI,8483553,8482476,10.125
NYI,8483553,8481601,10.125
NYI,8482476,8481601,10.125
NYI,8477500,8475314,10.125
NYI,8477500,8481237,10.125
NYI,8475314,8481237,10.125
NYI,8476419,8476292,10.125
NYI,8476419,8475151,10.125
NYI,8476292,8475151,10.125
NYR,8478840,8484169,15.725
NYR,8479323,8478882,15.725
NYR,8482861,8481525,15.725
NYR,8477380,8482877,10.125
NYR,8477380,8482157,10.125
NYR,8482877,8482157,10.125
NYR,8481726,8481789,10.125
NYR,8481726,8483690,10.125
NYR,8481789,8483690,10.125
NYR,8482109,8476468,10.125
NYR,8482109,8484210,10.125
NYR,8476468,8484210,10.125
NYR,8479390,8482460,10.125
NYR,8479390,8477839,10.125
NYR,8482460,8477839,10.125
OTT,8478469,8482105,25.09920138888889
OTT,8481606,8484321,19.519895833333333
OTT,8484759,8475324,16.498854166666664
OTT,8482116,8481596,17.164583333333333
OTT,8482116,8480801,17.164583333333333
OTT,8481596,8480801,17.164583333333333
OTT,8480208,8473512,15.406249999999998
OTT,8480208,8481528,15.406249999999998
OTT,8473512,8481528,15.406249999999998
OTT,8483673,8482674,14.518749999999997
OTT,8483673,8481578,14.518749999999997
OTT,8482674,8481578,14.518749999999997
OTT,8483676,8478173,14.518749999999997
OTT,8483676,8481560,14.518749999999997
OTT,8478173,8481560,14.518749999999997
PHI,8477948,8477499,21.87120833333333
PHI,8481546,8482142,19.363
PHI,8482169,8483460,15.845416666666665
PHI,8482159,8478439,13.7025
PHI,8482159,8477989,13.7025
PHI,8478439,8477989,13.7025
PHI,8481533,8476461,13.19361111111111
PHI,8481533,8480015,13.19361111111111
PHI,8476461,8480015,13.19361111111111
PHI,8485406,8475253,12.369583333333335
PHI,8485406,8479022,12.369583333333335
PHI,8475253,8479022,12.369583333333335
PHI,8481848,8484928,12.253124999999999
PHI,8481848,8480220,12.253124999999999
PHI,8484928,8480220,12.253124999999999
PIT,8474578,8471724,22.290069444444445
PIT,8478450,8479398,17.824027777777776
PIT,8477435,8486169,16.860694444444444
PIT,8471675,8475810,15.522916666666667
PIT,8471675,8476483,15.522916666666667
PIT,8475810,8476483,15.522916666666667
PIT,8471215,8482475,11.634027777777778
PIT,8471215,8481481,11.634027777777778
PIT,8482475,8481481,11.634027777777778
PIT,8478569,8480842,10.497916666666667
PIT,8478569,8475763,10.497916666666667
PIT,8480842,8475763,10.497916666666667
PIT,8482758,8478438,10.447222222222221
PIT,8482758,8480980,10.447222222222221
PIT,8478438,8480980,10.447222222222221
SEA,8478407,8482858,15.725
SEA,8479985,8476457,15.725
SEA,8479324,8479372,15.725
SEA,8482665,8484800,10.125
SEA,8482665,8474586,10.125
SEA,8484800,8474586,10.125
SEA,8477919,8481554,10.125
SEA,8477919,8477955,10.125
SEA,8481554,8477955,10.125
SEA,8482259,8483570,10.125
SEA,8482259,8475768,10.125
SEA,8483570,8475768,10.125
SEA,8476905,8480009,10.125
SEA,8476905,8482751,10.125
SEA,8480009,8482751,10.125
SJS,8479576,8484806,15.725
SJS,8479983,8475906,15.725
SJS,8475181,8482166,15.725
SJS,8484801,8480848,10.125
SJS,8484801,8482667,10.125
SJS,8480848,8482667,10.125
SJS,8478874,8476624,10.125
SJS,8478874,8484911,10.125
SJS,8476624,8484911,10.125
SJS,8480798,8485402,10.125
SJS,8480798,8482859,10.125
SJS,8485402,8482859,10.125
SJS,8471817,8483630,10.125
SJS,8471817,8480748,10.125
SJS,8483630,8480748,10.125
STL,8481598,8475764,15.725
STL,8475718,8482516,15.725
STL,8482733,8476892,15.725
STL,8481013,8477402,10.125
STL,8481013,8477494,10.125
STL,8477402,8477494,10.125
STL,8484164,8482090,10.125
STL,8484164,8482077,10.125
STL,8482090,8482077,10.125
STL,8479385,8482089,10.125
STL,8479385,8483516,10.125
STL,8482089,8483516,10.125
STL,8476897,8480459,10.125
STL,8476897,8480023,10.125
STL,8480459,8480023,10.125
TBL,8478178,8482655,21.095178571428573
TBL,8474151,8478416,16.620535714285715
TBL,8475167,8482929,14.795565476190479
TBL,8479542,8477404,17.06845238095238
TBL,8479542,8476453,17.06845238095238
TBL,8477404,8476453,17.06845238095238
TBL,8478519,8478010,13.59047619047619
TBL,8478519,8476826,13.59047619047619
TBL,8478010,8476826,13.59047619047619
TBL,8482201,8480995,9.967857142857143
TBL,8482201,8483752,9.967857142857143
TBL,8480995,8483752,9.967857142857143
TBL,8477416,8476878,8.728323412698414
TBL,8477416,8477426,8.728323412698414
TBL,8476878,8477426,8.728323412698414
TOR,8481122,8478443,15.725
TOR,8475171,8476931,15.725
TOR,8479026,8476853,15.725
TOR,8477503,8480870,10.125
TOR,8477503,8485467,10.125
TOR,8480870,8485467,10.125
TOR,8475714,8478057,10.125
TOR,8475714,8482720,10.125
TOR,8478057,8482720,10.125
TOR,8478904,8481711,10.125
TOR,8478904,8479318,10.125
TOR,8481711,8479318,10.125
TOR,8477939,8481582,10.125
TOR,8477939,8475166,10.125
TOR,8481582,8475166,10.125
UTA,8479410,8478507,21.19569444444444
UTA,8477346,8480084,18.7425
UTA,8483472,8481059,18.629166666666666
UTA,8477951,8483431,16.759027777777778
UTA,8477951,8478474,16.759027777777778
UTA,8483431,8478474,16.759027777777778
UTA,8479343,8482699,14.818055555555556
UTA,8479343,8477021,14.818055555555556
UTA,8482699,8477021,14.818055555555556
UTA,8478831,8481827,10.966666666666667
UTA,8478831,8479291,10.966666666666667
UTA,8481827,8479291,10.966666666666667
UTA,8475461,8484388,10.902083333333334
UTA,8475461,8479656,10.902083333333334
UTA,8484388,8479656,10.902083333333334
VAN,8484798,8475762,15.725
VAN,8479425,8480058,15.725
VAN,8483768,8483678,15.725
VAN,8482496,8476927,10.125
VAN,8482496,8478444,10.125
VAN,8476927,8478444,10.125
VAN,8480078,8478498,10.125
VAN,8480078,8480876,10.125
VAN,8478498,8480876,10.125
VAN,8481535,8475169,10.125
VAN,8481535,8481024,10.125
VAN,8475169,8481024,10.125
VAN,8482055,8483499,10.125
VAN,8482055,8480012,10.125
VAN,8483499,8480012,10.125
VGK,8477447,8478396,20.97596354166667
VGK,8478397,8475188,18.899041666666665
VGK,8479602,8477034,15.900430555555555
VGK,8478403,8478483,15.56536458333333
VGK,8478403,8475913,15.56536458333333
VGK,8478483,8475913,15.56536458333333
VGK,8477964,8476448,12.81911458333333
VGK,8477964,8481604,12.81911458333333
VGK,8476448,8481604,12.81911458333333
VGK,8479353,8479550,11.810156249999999
VGK,8479353,8480007,11.810156249999999
VGK,8479550,8480007,11.810156249999999
VGK,8481534,8485251,11.4265625
VGK,8481534,8483890,11.4265625
VGK,8485251,8483890,11.4265625
WPG,8480196,8476331,15.725
WPG,8477938,8481572,15.725
WPG,8476525,8477504,15.725
WPG,8480289,8482787,10.125
WPG,8480289,8478398,10.125
WPG,8482787,8478398,10.125
WPG,8480113,8481043,10.125
WPG,8480113,8476392,10.125
WPG,8481043,8476392,10.125
WPG,8476480,8475799,10.125
WPG,8476480,8474679,10.125
WPG,8475799,8474679,10.125
WPG,8482149,8482765,10.125
WPG,8482149,8476460,10.125
WPG,8482765,8476460,10.125
WSH,8480990,8479345,15.725
WSH,8480796,8484873,15.725
WSH,8480043,8475795,15.725
WSH,8478463,8479400,10.125
WSH,8478463,8479520,10.125
WSH,8479400,8479520,10.125
WSH,8483573,8480144,10.125
WSH,8483573,8482148,10.125
WSH,8480144,8482148,10.125
WSH,8484186,8481580,10.125
WSH,8484186,8483491,10.125
WSH,8481580,8483491,10.125
WSH,8471214,8481656,10.125
WSH,8471214,8484999,10.125
WSH,8481656,8484999,10.125
