timestamp,season,week,home_team,away_team,market,side,price_american,line,provider,model_prob,implied_prob,edge,kelly_f,bankroll,stake,status,result,pnl
2025-08-30T15:56:33.758998,2025,1,San José State,Central Michigan,ML,Away,400,,ESPN Bet,0.66,0.2,2.3,0.025,1000.0,12.5,closed,win,50.0
2025-08-30T15:56:33.758998,2025,1,Army,Tarleton State,ML,Away,500,,Bovada,0.5497,0.1667,2.2982,0.025,1000.0,12.5,closed,win,62.5
2025-08-30T15:56:33.758998,2025,1,Texas State,Eastern Michigan,ML,Away,440,,DraftKings,0.6098,0.1852,2.2929,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-30T15:56:33.758998,2025,1,Virginia,Coastal Carolina,ML,Away,345,,Bovada,0.7332,0.2247,2.263,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-30T15:56:33.758998,2025,1,Louisiana Tech,SE Louisiana,ML,Away,360,,ESPN Bet,0.7079,0.2174,2.2563,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-30T15:56:33.758998,2025,1,Texas State,Eastern Michigan,ML,Away,400,,ESPN Bet,0.6098,0.2,2.049,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Florida International,Bethune-Cookman,ML,Away,1500,,ESPN Bet,0.6782,0.0625,9.8518,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Michigan State,Western Michigan,ML,Away,1000,,ESPN Bet,0.5583,0.0909,5.1417,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,New Mexico State,Bryant,ML,Away,700,,ESPN Bet,0.6572,0.125,4.2573,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Michigan State,Western Michigan,ML,Away,800,,Bovada,0.5583,0.1111,4.025,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Michigan State,Western Michigan,ML,Away,625,,DraftKings,0.5583,0.1379,3.048,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Syracuse,Tennessee,ML,Away,410,,DraftKings,0.7843,0.1961,3.0001,0.025,1000.0,12.5,closed,win,51.25
2025-08-31T00:54:22.818448,2025,1,Sam Houston,UNLV,ML,Home,380,,DraftKings,0.8316,0.2083,2.9916,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Wake Forest,Kennesaw State,ML,Away,700,,ESPN Bet,0.4908,0.125,2.9262,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Wake Forest,Kennesaw State,ML,Away,700,,Bovada,0.4908,0.125,2.9262,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Syracuse,Tennessee,ML,Away,400,,ESPN Bet,0.7843,0.2,2.9217,0.025,1000.0,12.5,closed,win,50.0
2025-08-31T00:54:22.818448,2025,1,Sam Houston,UNLV,ML,Home,370,,Bovada,0.8316,0.2128,2.9085,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Syracuse,Tennessee,ML,Away,390,,Bovada,0.7843,0.2041,2.8433,0.025,1000.0,12.5,closed,win,48.75
2025-08-31T00:54:22.818448,2025,1,Troy,Nicholls,ML,Away,1100,,ESPN Bet,0.3173,0.0833,2.8074,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Wake Forest,Kennesaw State,ML,Away,650,,DraftKings,0.4908,0.1333,2.6808,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Virginia,Coastal Carolina,ML,Away,400,,ESPN Bet,0.7332,0.2,2.6662,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Purdue,Ball State,ML,Away,575,,DraftKings,0.5398,0.1481,2.6437,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Purdue,Ball State,ML,Away,575,,Bovada,0.5398,0.1481,2.6437,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Purdue,Ball State,ML,Away,550,,ESPN Bet,0.5398,0.1538,2.5087,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Virginia,Coastal Carolina,ML,Away,360,,DraftKings,0.7332,0.2174,2.3729,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,San José State,Central Michigan,ML,Away,400,,ESPN Bet,0.66,0.2,2.3,0.025,1000.0,12.5,closed,win,50.0
2025-08-31T00:54:22.818448,2025,1,Army,Tarleton State,ML,Away,500,,Bovada,0.5497,0.1667,2.2982,0.025,1000.0,12.5,closed,win,62.5
2025-08-31T00:54:22.818448,2025,1,Texas State,Eastern Michigan,ML,Away,440,,DraftKings,0.6098,0.1852,2.2929,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Virginia,Coastal Carolina,ML,Away,345,,Bovada,0.7332,0.2247,2.263,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Louisiana Tech,SE Louisiana,ML,Away,360,,ESPN Bet,0.7079,0.2174,2.2563,0.025,1000.0,12.5,closed,loss,-12.5
2025-08-31T00:54:22.818448,2025,1,Texas State,Eastern Michigan,ML,Away,400,,ESPN Bet,0.6098,0.2,2.049,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-01T15:18:17.280502,2025,7,Texas,Oklahoma,ML,Away,230,,ESPN Bet,0.852,0.303,1.8115,0.1,1000.0,50.0,closed,loss,-50.0
2025-09-01T15:18:17.280502,2025,5,Penn State,Oregon,ML,Away,190,,ESPN Bet,0.8008,0.3448,1.3224,0.1,1000.0,50.0,closed,win,95.0
2025-09-01T15:18:17.280502,2025,12,Alabama,Oklahoma,ML,Away,340,,DraftKings,0.5129,0.2273,1.2568,0.025,1000.0,12.5,closed,win,42.5
2025-09-01T15:18:17.280502,2025,5,Penn State,Oregon,ML,Away,170,,DraftKings,0.8008,0.3704,1.1622,0.1,1000.0,50.0,closed,win,85.0
2025-09-01T15:18:17.280502,2025,12,Alabama,Oklahoma,ML,Away,320,,ESPN Bet,0.5129,0.2381,1.1542,0.025,1000.0,12.5,closed,win,40.0
2025-09-01T15:18:17.280502,2025,6,Alabama,Vanderbilt,Spread,Home,-110,-24.0,ESPN Bet,0.9996,0.5238,0.9083,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,4,Oregon,Oregon State,Spread,Home,-110,-26.5,DraftKings,0.9995,0.5238,0.9081,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,7,Illinois,Ohio State,Spread,Away,-110,13.5,ESPN Bet,0.9994,0.5238,0.9079,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,14,Georgia Tech,Georgia,Spread,Away,-110,13.5,ESPN Bet,0.9982,0.5238,0.9056,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,3,Georgia Tech,Clemson,Spread,Away,-110,9.5,ESPN Bet,0.9941,0.5238,0.8978,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,7,Oregon,Indiana,Spread,Home,-110,-14.5,DraftKings,0.9936,0.5238,0.8969,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,3,Georgia Tech,Clemson,Spread,Away,-110,8.5,DraftKings,0.9927,0.5238,0.8952,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,7,Oregon,Indiana,Spread,Home,-110,-13.5,ESPN Bet,0.9922,0.5238,0.8942,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,9,South Carolina,Alabama,Spread,Away,-110,7.5,DraftKings,0.9868,0.5238,0.884,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,11,Penn State,Indiana,Spread,Home,-110,-16.0,ESPN Bet,0.9808,0.5238,0.8725,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,9,Kansas,Kansas State,Spread,Away,-110,4.0,DraftKings,0.9802,0.5238,0.8714,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,9,Kansas,Kansas State,Spread,Away,-110,4.0,ESPN Bet,0.9802,0.5238,0.8714,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,5,Washington,Ohio State,Spread,Away,-110,13.5,DraftKings,0.9784,0.5238,0.8679,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,11,Clemson,Florida State,Spread,Home,-110,-17.0,ESPN Bet,0.9779,0.5238,0.8669,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,5,Arkansas,Notre Dame,Spread,Away,-110,10.5,DraftKings,0.9761,0.5238,0.8635,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,11,Clemson,Florida State,Spread,Home,-110,-16.5,DraftKings,0.9759,0.5238,0.8632,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,8,Alabama,Tennessee,Spread,Home,-110,-12.5,DraftKings,0.9692,0.5238,0.8502,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,14,Auburn,Alabama,Spread,Away,-110,5.5,ESPN Bet,0.968,0.5238,0.8479,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,8,Alabama,Tennessee,Spread,Home,-110,-11.5,ESPN Bet,0.9639,0.5238,0.8401,0.1,1000.0,50.0,closed,win,45.45
2025-09-01T15:18:17.280502,2025,6,North Carolina,Clemson,Spread,Away,-110,13.5,DraftKings,0.9625,0.5238,0.8376,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,7,Texas,Oklahoma,ML,Away,230,,ESPN Bet,0.852,0.303,1.8115,0.1,1000.0,50.0,closed,loss,-50.0
2025-09-02T13:47:06.979965,2025,5,Penn State,Oregon,ML,Away,190,,ESPN Bet,0.8008,0.3448,1.3224,0.1,1000.0,50.0,closed,win,95.0
2025-09-02T13:47:06.979965,2025,12,Alabama,Oklahoma,ML,Away,340,,DraftKings,0.5129,0.2273,1.2568,0.025,1000.0,12.5,closed,win,42.5
2025-09-02T13:47:06.979965,2025,5,Penn State,Oregon,ML,Away,170,,DraftKings,0.8008,0.3704,1.1622,0.1,1000.0,50.0,closed,win,85.0
2025-09-02T13:47:06.979965,2025,12,Alabama,Oklahoma,ML,Away,320,,ESPN Bet,0.5129,0.2381,1.1542,0.025,1000.0,12.5,closed,win,40.0
2025-09-02T13:47:06.979965,2025,6,Alabama,Vanderbilt,Spread,Home,-110,-24.0,ESPN Bet,0.9996,0.5238,0.9083,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,4,Oregon,Oregon State,Spread,Home,-110,-26.5,DraftKings,0.9995,0.5238,0.9081,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,7,Illinois,Ohio State,Spread,Away,-110,13.5,ESPN Bet,0.9994,0.5238,0.9079,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,14,Georgia Tech,Georgia,Spread,Away,-110,13.5,ESPN Bet,0.9982,0.5238,0.9056,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,3,Georgia Tech,Clemson,Spread,Away,-110,9.5,ESPN Bet,0.9941,0.5238,0.8978,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,7,Oregon,Indiana,Spread,Home,-110,-14.5,DraftKings,0.9936,0.5238,0.8969,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,3,Georgia Tech,Clemson,Spread,Away,-110,8.5,DraftKings,0.9927,0.5238,0.8952,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,7,Oregon,Indiana,Spread,Home,-110,-13.5,ESPN Bet,0.9922,0.5238,0.8942,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,9,South Carolina,Alabama,Spread,Away,-110,7.5,DraftKings,0.9868,0.5238,0.884,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,11,Penn State,Indiana,Spread,Home,-110,-16.0,ESPN Bet,0.9808,0.5238,0.8725,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,9,Kansas,Kansas State,Spread,Away,-110,4.0,DraftKings,0.9802,0.5238,0.8714,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,9,Kansas,Kansas State,Spread,Away,-110,4.0,ESPN Bet,0.9802,0.5238,0.8714,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,5,Washington,Ohio State,Spread,Away,-110,13.5,DraftKings,0.9784,0.5238,0.8679,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,11,Clemson,Florida State,Spread,Home,-110,-17.0,ESPN Bet,0.9779,0.5238,0.8669,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,5,Arkansas,Notre Dame,Spread,Away,-110,10.5,DraftKings,0.9761,0.5238,0.8635,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,11,Clemson,Florida State,Spread,Home,-110,-16.5,DraftKings,0.9759,0.5238,0.8632,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,8,Alabama,Tennessee,Spread,Home,-110,-12.5,DraftKings,0.9692,0.5238,0.8502,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,14,Auburn,Alabama,Spread,Away,-110,5.5,ESPN Bet,0.968,0.5238,0.8479,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,8,Alabama,Tennessee,Spread,Home,-110,-11.5,ESPN Bet,0.9639,0.5238,0.8401,0.1,1000.0,50.0,closed,win,45.45
2025-09-02T13:47:06.979965,2025,6,North Carolina,Clemson,Spread,Away,-110,13.5,DraftKings,0.9625,0.5238,0.8376,0.1,1000.0,50.0,closed,win,45.45
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,1042,,MyBookie.ag,0.995,0.0876,10.3629,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,1000,,Hard Rock Bet,0.995,0.0909,9.945,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,900,,Ladbrokes,0.995,0.1,8.95,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,900,,BetMGM,0.995,0.1,8.95,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,900,,Coral,0.995,0.1,8.95,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,900,,ESPN BET,0.995,0.1,8.95,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,874,,LowVig.ag,0.995,0.1027,8.6913,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,874,,BetOnline.ag,0.995,0.1027,8.6913,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,870,,Marathon Bet,0.995,0.1031,8.6515,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,860,,GTbets,0.995,0.1042,8.552,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,850,,DraftKings,0.995,0.1053,8.4525,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,850,,BetUS,0.995,0.1053,8.4525,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,830,,Fliff,0.995,0.1075,8.2535,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,828,,Pinnacle,0.995,0.1078,8.2336,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,810,,FanDuel,0.995,0.1099,8.0545,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,775,,Bovada,0.995,0.1143,7.7062,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,775,,Everygame,0.995,0.1143,7.7062,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,770,,Coolbet,0.995,0.1149,7.6565,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,755,,Betsson,0.995,0.117,7.5073,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,755,,Nordic Bet,0.995,0.117,7.5073,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,700,,Paddy Power,0.995,0.125,6.96,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,700,,BetRivers,0.995,0.125,6.96,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,700,,Unibet (SE),0.995,0.125,6.96,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,700,,Bally Bet,0.995,0.125,6.96,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,700,,betPARX,0.995,0.125,6.96,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,700,,LeoVegas,0.995,0.125,6.96,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,700,,Unibet,0.995,0.125,6.96,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,700,,Unibet (NL),0.995,0.125,6.96,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,650,,LeoVegas (SE),0.995,0.1333,6.4625,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Oklahoma State,Baylor,ML,Home,650,,Unibet (IT),0.995,0.1333,6.4625,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,540,,BetUS,0.9524,0.1562,5.0954,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,534,,LowVig.ag,0.9524,0.1577,5.0382,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,534,,BetOnline.ag,0.9524,0.1577,5.0382,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,525,,BetMGM,0.9524,0.16,4.9525,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,525,,Marathon Bet,0.9524,0.16,4.9525,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,520,,FanDuel,0.9524,0.1613,4.9049,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,520,,GTbets,0.9524,0.1613,4.9049,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,500,,DraftKings,0.9524,0.1667,4.7144,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,500,,Ladbrokes,0.9524,0.1667,4.7144,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,500,,Coral,0.9524,0.1667,4.7144,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,500,,Coolbet,0.9524,0.1667,4.7144,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,500,,Everygame,0.9524,0.1667,4.7144,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,New Mexico,New Mexico State,ML,Home,475,,Hard Rock Bet,0.9852,0.1739,4.6652,0.025,1000.0,12.5,closed,win,59.38
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,490,,Bally Bet,0.9524,0.1695,4.6192,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,490,,LeoVegas,0.9524,0.1695,4.6192,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,490,,betPARX,0.9524,0.1695,4.6192,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,485,,Fliff,0.9524,0.1709,4.5715,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,480,,MyBookie.ag,0.9524,0.1724,4.5239,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,480,,Unibet (SE),0.9524,0.1724,4.5239,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,480,,Unibet,0.9524,0.1724,4.5239,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,480,,Unibet (NL),0.9524,0.1724,4.5239,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,480,,BetRivers,0.9524,0.1724,4.5239,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,New Mexico,New Mexico State,ML,Home,460,,MyBookie.ag,0.9852,0.1786,4.5174,0.025,1000.0,12.5,closed,win,57.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,475,,Bovada,0.9524,0.1739,4.4763,0.025,1000.0,12.5,closed,loss,-12.5
2025-09-25T15:01:00.096382+00:00,2025,5,Tulsa,Tulane,ML,Home,475,,Hard Rock Bet,0.9524,0.1739,4.4763,0.025,1000.0,12.5,closed,loss,-12.5
